,trade_date,open,high,close,low,vol,pct_chg
404,20210104,7.49,7.77,7.68,7.46,77274.71,2.4
403,20210105,7.68,7.88,7.82,7.62,84140.92,1.8229
402,20210106,7.96,8.02,7.76,7.72,88624.28,-0.7673
401,20210107,7.69,7.76,7.5,7.44,74371.88,-3.3505
400,20210108,7.45,7.5,7.39,7.27,56501.85,-1.4667
399,20210111,7.41,7.47,7.08,7.01,83935.35,-4.1949
398,20210112,7.04,7.14,7.1,6.99,42595.94,0.2825
397,20210113,7.05,7.08,6.79,6.78,74114.27,-4.3662
396,20210114,6.72,6.92,6.85,6.62,48093.7,0.8837
395,20210115,6.81,6.97,6.9,6.79,34187.0,0.7299
394,20210118,6.85,7.02,7.0,6.84,38198.35,1.4493
393,20210119,7.0,7.07,7.02,6.92,41308.2,0.2857
392,20210120,6.96,7.06,6.91,6.9,29481.99,-1.567
391,20210121,6.9,7.0,6.94,6.87,32621.22,0.4342
390,20210122,6.95,6.95,6.81,6.77,37178.6,-1.8732
389,20210125,6.88,6.88,6.73,6.68,37235.13,-1.1747
388,20210126,6.72,6.74,6.61,6.58,43350.28,-1.7831
387,20210127,6.64,6.64,6.5,6.43,45844.63,-1.6641
386,20210128,6.5,6.55,6.35,6.35,41314.37,-2.3077
385,20210129,6.35,6.41,6.26,6.15,43632.28,-1.4173
384,20210201,6.23,6.32,6.27,6.16,38004.59,0.1597
383,20210202,6.27,6.3,6.29,6.18,26671.5,0.319
382,20210203,6.29,6.3,6.13,6.13,31745.3,-2.5437
381,20210204,6.11,6.18,5.97,5.85,41408.2,-2.6101
380,20210205,5.96,6.22,6.02,5.96,35618.05,0.8375
379,20210208,6.03,6.06,6.03,5.95,24320.6,0.1661
378,20210209,6.03,6.14,6.11,6.02,24886.65,1.3267
377,20210210,6.07,6.27,6.26,6.07,30919.9,2.455
376,20210218,6.31,6.44,6.42,6.3,49720.82,2.5559
375,20210219,6.46,6.72,6.7,6.4,69952.73,4.3614
374,20210222,6.8,7.05,6.82,6.8,98300.98,1.791
373,20210223,6.82,6.86,6.73,6.63,60697.5,-1.3196
372,20210224,6.73,6.82,6.68,6.62,44090.45,-0.7429
371,20210225,6.68,6.81,6.69,6.63,43825.75,0.1497
370,20210226,6.67,6.67,6.62,6.56,31899.41,-1.0463
369,20210301,6.62,6.7,6.69,6.57,28142.26,1.0574
368,20210302,6.75,6.83,6.74,6.64,42719.1,0.7474
367,20210303,6.9,7.4,7.17,6.9,148016.46,6.3798
366,20210304,7.02,7.2,7.05,7.0,93659.39,-1.6736
365,20210305,6.96,7.76,7.76,6.82,307962.16,10.0709
364,20210308,7.75,7.75,7.4,7.34,248171.12,-4.6392
363,20210309,7.32,7.37,7.01,6.82,132780.37,-5.2703
362,20210310,7.1,7.1,6.86,6.84,77738.95,-2.1398
361,20210311,6.88,6.98,6.97,6.77,61317.52,1.6035
360,20210312,6.91,7.09,6.94,6.8,69100.68,-0.4304
359,20210315,6.86,7.14,7.09,6.86,70853.04,2.1614
358,20210316,7.1,7.15,7.12,6.98,69656.3,0.4231
357,20210317,7.12,7.71,7.37,7.06,173075.74,3.5112
356,20210318,7.37,7.39,7.2,7.18,82974.54,-2.3066
355,20210319,7.18,7.24,7.12,7.05,46381.87,-1.1111
354,20210322,7.04,7.2,7.16,7.03,43648.34,0.5618
353,20210323,7.4,7.88,7.64,7.32,357846.48,6.7039
352,20210324,7.45,8.01,7.83,7.35,348062.16,2.4869
351,20210325,7.68,8.02,7.65,7.58,196465.25,-2.2989
350,20210326,7.53,7.7,7.62,7.48,120913.85,-0.3922
349,20210329,7.58,7.81,7.73,7.5,121803.12,1.4436
348,20210330,7.7,7.71,7.4,7.35,118773.26,-4.2691
347,20210331,7.39,7.52,7.33,7.25,88494.52,-0.9459
346,20210401,7.35,7.45,7.37,7.27,63233.29,0.5457
345,20210402,7.3,7.34,7.12,7.11,96716.44,-3.3921
344,20210406,7.13,7.17,7.13,7.03,41446.9,0.1404
343,20210407,7.14,7.24,7.23,7.08,56249.37,1.4025
342,20210408,7.22,7.68,7.23,7.15,97251.59,0.0
341,20210409,7.15,7.26,7.17,7.12,49898.01,-0.8299
340,20210412,7.17,7.25,7.11,7.11,47768.7,-0.8368
339,20210413,7.08,7.1,6.95,6.82,67247.13,-2.2504
338,20210414,6.97,7.0,6.96,6.87,31560.3,0.1439
337,20210415,7.02,7.07,7.06,6.96,35597.2,1.4368
336,20210416,7.05,7.17,7.15,7.03,38677.12,1.2748
335,20210419,7.23,7.23,7.16,7.12,49082.17,0.1399
334,20210420,7.16,7.24,7.13,7.11,44963.7,-0.419
333,20210421,7.14,7.2,7.18,7.09,46344.39,0.7013
332,20210422,7.18,7.2,7.12,7.08,31783.55,-0.8357
331,20210423,7.17,7.17,7.03,7.02,37964.2,-1.264
330,20210426,7.06,7.35,7.1,7.06,62925.18,0.9957
329,20210427,7.12,7.19,7.11,7.02,34779.03,0.1408
328,20210428,7.1,7.11,7.01,6.96,36276.28,-1.4065
327,20210429,7.03,7.05,7.01,7.0,25005.0,0.0
326,20210430,7.01,7.05,6.89,6.87,39266.5,-1.7118
325,20210506,6.96,7.26,7.15,6.92,85775.73,3.7736
324,20210507,7.18,7.23,7.2,7.09,64710.42,0.6993
323,20210510,7.19,7.29,7.23,7.08,70765.32,0.4167
322,20210511,7.23,7.44,7.41,7.19,129646.73,2.4896
321,20210512,7.36,7.97,7.57,7.32,199298.94,2.1592
320,20210513,7.48,7.61,7.41,7.36,110725.52,-2.1136
319,20210514,7.39,7.5,7.46,7.32,88873.25,0.6748
318,20210517,7.4,7.45,7.37,7.33,58765.22,-1.2064
317,20210518,7.45,7.45,7.41,7.35,37567.42,0.5427
316,20210519,7.36,7.41,7.29,7.26,46432.52,-1.6194
315,20210520,7.25,7.36,7.34,7.17,49017.7,0.6859
314,20210521,7.43,7.44,7.37,7.34,48871.54,0.4087
313,20210524,7.37,7.46,7.34,7.34,39542.65,-0.4071
312,20210525,7.32,7.38,7.34,7.26,37869.78,0.0
311,20210526,7.34,7.9,7.85,7.29,197214.43,6.9482
310,20210527,8.0,8.59,8.27,7.92,487561.79,5.3503
309,20210528,7.99,8.2,7.79,7.7,380843.5,-5.8041
