,trade_date,open,high,close,low,vol,pct_chg
404,20210104,6.72,6.72,6.62,6.53,95179.19,-1.4881
403,20210105,6.55,6.58,6.45,6.4,75632.81,-2.568
402,20210106,6.42,6.45,6.36,6.33,50276.8,-1.3953
401,20210107,6.39,6.39,6.15,6.12,72975.01,-3.3019
400,20210108,6.15,6.26,6.22,6.01,43964.65,1.1382
399,20210111,6.21,6.21,6.03,6.01,58367.71,-3.0547
398,20210112,6.04,6.1,6.09,5.98,43266.13,0.995
397,20210113,6.07,6.07,5.91,5.84,58480.64,-2.9557
396,20210114,5.9,6.12,6.04,5.9,48001.41,2.1997
395,20210115,6.11,6.28,6.23,6.07,66665.15,3.1457
394,20210118,6.14,6.31,6.24,6.13,57930.33,0.1605
393,20210119,6.18,6.44,6.34,6.16,80523.75,1.6026
392,20210120,6.33,6.38,6.27,6.21,38945.62,-1.1041
391,20210121,6.28,6.3,6.22,6.16,41588.0,-0.7974
390,20210122,6.17,6.2,6.06,6.06,45185.31,-2.5723
389,20210125,6.0,6.02,5.94,5.91,42511.65,-1.9802
388,20210126,5.91,6.02,5.92,5.9,27673.36,-0.3367
387,20210127,5.9,5.98,5.95,5.82,32275.7,0.5068
386,20210128,5.88,6.02,5.92,5.86,33840.05,-0.5042
385,20210129,5.88,5.9,5.55,5.47,90240.38,-6.25
384,20210201,5.55,5.56,5.47,5.41,42061.66,-1.4414
383,20210202,5.46,5.5,5.4,5.35,29231.8,-1.2797
382,20210203,5.4,5.66,5.52,5.36,62354.48,2.2222
381,20210204,5.51,5.52,5.36,5.31,35494.81,-2.8986
380,20210205,5.34,5.45,5.29,5.29,23255.44,-1.306
379,20210208,5.3,5.38,5.29,5.27,25992.0,0.0
378,20210209,5.29,5.39,5.37,5.23,28796.5,1.5123
377,20210210,5.38,5.45,5.45,5.34,31307.15,1.4898
376,20210218,5.55,5.62,5.6,5.51,47385.41,2.7523
375,20210219,5.58,5.78,5.76,5.53,48226.0,2.8571
374,20210222,5.76,5.99,5.85,5.76,70253.67,1.5625
373,20210223,5.85,5.86,5.7,5.67,47219.01,-2.5641
372,20210224,5.69,6.2,5.86,5.67,108656.91,2.807
371,20210225,5.8,5.95,5.92,5.72,83634.82,1.0239
370,20210226,5.82,5.89,5.83,5.76,39396.72,-1.5203
369,20210301,5.85,5.93,5.91,5.81,44560.01,1.3722
368,20210302,5.9,5.91,5.85,5.8,41135.01,-1.0152
367,20210303,5.85,5.89,5.87,5.79,36555.64,0.3419
366,20210304,5.83,5.88,5.79,5.78,33573.08,-1.3629
365,20210305,5.76,5.94,5.89,5.75,41790.27,1.7271
364,20210308,5.97,6.19,6.07,5.92,117668.01,3.056
363,20210309,6.46,6.68,6.68,6.45,323202.63,10.0494
362,20210310,6.68,6.97,6.33,6.32,406489.64,-5.2395
361,20210311,6.15,6.5,6.29,5.92,253926.56,-0.6319
360,20210312,6.3,6.42,6.22,6.14,154677.95,-1.1129
359,20210315,6.15,6.28,6.17,6.12,97254.0,-0.8039
358,20210316,6.12,6.58,6.47,6.11,191155.94,4.8622
357,20210317,6.5,6.94,6.62,6.48,263616.19,2.3184
356,20210318,6.68,6.69,6.49,6.37,164486.91,-1.9637
355,20210319,6.43,6.47,6.31,6.28,102527.65,-2.7735
354,20210322,6.25,6.42,6.4,6.25,95365.66,1.4263
353,20210323,6.38,6.38,6.23,6.17,96927.53,-2.6563
352,20210324,6.2,6.29,6.22,6.16,62286.0,-0.1605
351,20210325,6.18,6.2,6.04,6.03,80494.0,-2.8939
350,20210326,6.03,6.14,6.09,6.03,45830.08,0.8278
349,20210329,6.11,6.16,6.14,6.07,45166.81,0.821
348,20210330,6.15,6.15,6.05,6.0,53713.32,-1.4658
347,20210331,6.08,6.15,6.12,6.03,43669.5,1.157
346,20210401,6.11,6.11,6.07,6.01,33784.0,-0.817
345,20210402,6.05,6.08,6.06,6.02,29797.0,-0.1647
344,20210406,6.09,6.35,6.19,6.03,64825.91,2.1452
343,20210407,6.13,6.22,6.18,6.11,36605.0,-0.1616
342,20210408,6.16,6.18,6.11,6.1,30905.36,-1.1327
341,20210409,6.13,6.13,6.06,6.05,26151.86,-0.8183
340,20210412,6.06,6.07,6.01,6.0,31430.0,-0.8251
339,20210413,6.01,6.02,5.87,5.8,42771.87,-2.3295
338,20210414,5.84,5.94,5.93,5.84,18108.04,1.0221
337,20210415,6.05,6.07,5.91,5.9,34556.38,-0.3373
336,20210416,5.9,6.07,6.04,5.86,39406.19,2.1997
335,20210419,6.08,6.16,6.15,6.04,51676.0,1.8212
334,20210420,6.15,6.17,6.08,6.07,37038.12,-1.1382
333,20210421,6.07,6.15,6.11,6.03,31924.55,0.4934
332,20210422,6.09,6.15,6.09,6.08,28867.35,-0.3273
331,20210423,6.08,6.09,6.03,5.96,43864.07,-0.9852
330,20210426,5.95,6.02,5.96,5.95,25441.74,-1.1609
329,20210427,6.06,6.08,5.96,5.86,30044.0,0.0
328,20210428,5.97,5.97,5.95,5.88,22652.0,-0.1678
327,20210429,5.9,5.95,5.94,5.84,26889.0,-0.1681
326,20210430,5.9,5.93,5.86,5.82,26214.35,-1.3468
325,20210506,5.87,5.9,5.84,5.82,30786.72,-0.3413
324,20210507,5.82,5.82,5.75,5.67,41290.81,-1.5411
323,20210510,5.71,5.74,5.72,5.68,27494.75,-0.5217
322,20210511,5.7,5.87,5.83,5.61,34455.28,1.9231
321,20210512,5.86,5.88,5.88,5.81,25465.0,0.8576
320,20210513,5.89,5.93,5.89,5.85,35657.3,0.1701
319,20210514,5.9,6.48,6.26,5.86,194559.34,6.2818
318,20210517,6.26,6.26,6.04,5.99,127954.91,-3.5144
317,20210518,6.05,6.06,5.94,5.93,61951.1,-1.6556
316,20210519,5.88,5.88,5.65,5.49,186140.21,-4.8822
315,20210520,5.55,5.75,5.62,5.55,99110.31,-0.531
314,20210521,5.57,5.62,5.41,5.34,141422.89,-3.7367
313,20210524,5.38,5.5,5.44,5.27,81104.25,0.5545
312,20210525,5.39,5.45,5.44,5.36,55915.29,0.0
311,20210526,5.46,5.63,5.57,5.46,78607.87,2.3897
310,20210527,5.53,5.59,5.57,5.48,47519.19,0.0
309,20210528,5.59,5.59,5.52,5.46,50621.0,-0.8977
308,20210531,5.5,5.5,5.47,5.43,38957.22,-0.9058
307,20210601,5.45,5.65,5.62,5.45,83700.0,2.7422
306,20210602,5.56,5.61,5.53,5.51,55846.0,-1.6014
305,20210603,5.5,5.57,5.52,5.49,40890.0,-0.1808
304,20210604,5.52,5.52,5.46,5.44,42756.18,-1.087
303,20210607,5.46,5.49,5.48,5.41,26557.89,0.3663
302,20210608,5.49,5.59,5.55,5.48,47682.0,1.2774
301,20210609,5.55,5.58,5.51,5.49,41275.99,-0.7207
300,20210610,5.55,5.7,5.59,5.54,82660.35,1.4519
299,20210611,5.61,5.62,5.55,5.53,54190.81,-0.7156
298,20210615,5.55,5.55,5.48,5.45,47313.36,-1.2613
297,20210616,5.51,5.55,5.48,5.44,36937.85,0.0
296,20210617,5.46,5.5,5.41,5.4,38233.0,-1.2774
295,20210618,5.41,5.44,5.43,5.34,32634.41,0.3697
294,20210621,5.44,5.56,5.54,5.41,47471.8,2.0258
293,20210622,5.55,5.59,5.52,5.49,44582.0,-0.361
292,20210623,5.54,5.55,5.54,5.48,33950.77,0.3623
291,20210624,5.69,6.09,6.09,5.66,212185.33,9.9278
290,20210625,6.13,6.47,5.94,5.94,467097.83,-2.4631
289,20210628,6.12,6.4,6.09,6.0,286005.78,2.5253
288,20210629,6.0,6.01,5.82,5.81,184152.56,-4.4335
287,20210630,5.91,6.11,5.94,5.82,162855.03,2.0619
286,20210701,5.88,5.97,5.75,5.75,105990.88,-3.1987
285,20210702,5.83,5.84,5.76,5.64,85077.25,0.1739
284,20210705,5.73,5.82,5.8,5.66,66662.41,0.6944
283,20210706,5.79,5.94,5.83,5.76,83191.93,0.5172
282,20210707,5.81,5.88,5.81,5.71,72484.0,-0.3431
281,20210708,5.78,5.8,5.76,5.72,57078.05,-0.6897
280,20210709,5.76,5.92,5.92,5.66,104630.3,2.7778
279,20210712,5.92,6.02,5.86,5.85,101910.3,-1.0135
278,20210713,5.87,6.1,5.98,5.81,137217.96,2.0478
277,20210714,5.97,6.28,6.15,5.92,230976.53,2.8428
276,20210715,6.13,6.16,6.01,5.97,144551.74,-2.2764
275,20210716,6.01,6.12,6.04,5.95,118609.0,0.4992
274,20210719,6.2,6.2,6.07,5.91,132475.99,0.4967
273,20210720,5.96,6.03,5.99,5.92,81274.74,-1.318
272,20210721,5.96,6.15,6.02,5.94,84973.36,0.5008
271,20210722,5.98,6.17,6.09,5.91,137616.3,1.1628
270,20210723,6.02,6.15,6.04,5.99,102254.64,-0.821
269,20210726,6.01,6.06,5.87,5.76,120573.58,-2.8146
268,20210727,5.88,5.9,5.74,5.71,79711.99,-2.2147
267,20210728,5.74,5.74,5.51,5.49,85843.95,-4.007
266,20210729,5.55,5.62,5.52,5.51,68637.53,0.1815
265,20210730,5.55,5.6,5.58,5.42,60112.46,1.087
264,20210802,5.63,5.85,5.84,5.56,110958.73,4.6595
263,20210803,5.87,5.87,5.8,5.76,82034.77,-0.6849
262,20210804,5.75,5.81,5.75,5.72,54883.01,-0.8621
261,20210805,5.75,5.79,5.63,5.61,61540.3,-2.087
260,20210806,5.56,5.67,5.59,5.55,44756.43,-0.7105
259,20210809,5.56,5.65,5.64,5.56,45493.42,0.8945
258,20210810,5.64,5.73,5.71,5.6,51018.19,1.2411
257,20210811,5.72,5.77,5.75,5.69,52750.01,0.7005
256,20210812,5.74,5.75,5.68,5.67,47904.41,-1.2174
255,20210813,5.64,5.72,5.68,5.63,44840.4,0.0
254,20210816,5.67,5.75,5.72,5.61,46081.01,0.7042
253,20210817,5.72,5.72,5.54,5.54,62316.37,-3.1469
252,20210818,5.52,5.57,5.51,5.46,59977.71,-0.5415
251,20210819,5.5,5.51,5.46,5.42,57285.99,-0.9074
250,20210820,5.43,5.44,5.38,5.32,55258.92,-1.4652
249,20210823,5.37,5.46,5.45,5.35,40671.73,1.3011
248,20210824,5.45,5.54,5.51,5.43,47524.27,1.1009
247,20210825,5.5,5.5,5.49,5.43,34445.26,-0.363
246,20210826,5.47,5.52,5.48,5.44,40269.58,-0.1821
245,20210827,5.45,5.53,5.52,5.43,42128.59,0.7299
244,20210830,5.52,5.55,5.53,5.48,43764.75,0.1812
243,20210831,5.53,5.73,5.68,5.49,104793.86,2.7125
242,20210901,5.61,5.81,5.79,5.59,133990.63,1.9366
241,20210902,5.75,6.37,6.17,5.73,441390.83,6.563
240,20210903,6.51,6.79,6.79,6.4,243283.18,10.0486
239,20210906,6.96,7.23,6.53,6.41,587497.77,-3.8292
238,20210907,6.45,6.53,6.33,6.25,324593.63,-3.0628
237,20210908,6.36,6.38,6.2,6.17,244954.56,-2.0537
236,20210909,6.21,6.28,6.24,6.16,194880.25,0.6452
235,20210910,6.23,6.23,6.02,5.96,200313.57,-3.5256
234,20210913,5.98,6.1,6.07,5.92,91323.59,0.8306
233,20210914,6.07,6.23,6.13,6.01,141074.13,0.9885
232,20210915,6.13,6.27,6.17,6.06,141832.93,0.6525
231,20210916,6.11,6.19,6.0,5.99,118134.95,-2.7553
230,20210917,5.98,6.04,6.02,5.88,74193.57,0.3333
229,20210922,5.95,6.16,6.16,5.9,84823.83,2.3256
228,20210923,6.2,6.21,6.12,6.09,68849.09,-0.6494
227,20210924,6.06,6.12,6.01,5.97,72637.26,-1.7974
226,20210927,6.01,6.06,5.8,5.74,84011.27,-3.4942
225,20210928,5.8,5.86,5.83,5.74,37409.51,0.5172
224,20210929,5.79,5.82,5.66,5.65,57961.81,-2.916
223,20210930,5.64,5.76,5.75,5.64,31600.62,1.5901
222,20211008,5.85,5.95,5.89,5.8,45387.51,2.4348
221,20211011,5.89,5.91,5.84,5.83,31299.0,-0.8489
220,20211012,5.81,5.86,5.79,5.7,35487.54,-0.8562
219,20211013,5.76,5.82,5.81,5.74,23702.0,0.3454
218,20211014,5.81,5.84,5.83,5.74,25008.0,0.3442
217,20211015,5.79,5.8,5.74,5.72,31622.0,-1.5437
216,20211018,5.75,5.77,5.76,5.66,25904.56,0.3484
215,20211019,5.77,5.86,5.82,5.73,34135.81,1.0417
214,20211020,5.85,5.86,5.83,5.79,29684.73,0.1718
213,20211021,5.83,5.83,5.73,5.71,30194.0,-1.7153
212,20211022,5.77,5.89,5.75,5.75,36955.0,0.349
211,20211025,5.7,5.74,5.72,5.66,28760.19,-0.5217
210,20211026,5.68,5.74,5.67,5.65,24844.51,-0.8741
209,20211027,5.67,5.7,5.54,5.53,34511.92,-2.2928
208,20211028,5.47,5.53,5.47,5.45,24356.86,-1.2635
207,20211029,5.48,5.63,5.58,5.48,25601.39,2.011
206,20211101,5.56,5.76,5.71,5.55,34107.37,2.3297
205,20211102,5.7,5.72,5.58,5.53,34305.44,-2.2767
204,20211103,5.64,5.68,5.68,5.56,21278.11,1.7921
203,20211104,5.68,5.74,5.74,5.63,33419.2,1.0563
202,20211105,5.73,5.73,5.68,5.66,31274.0,-1.0453
201,20211108,5.72,5.87,5.8,5.72,50252.31,2.1127
200,20211109,5.76,5.87,5.81,5.76,38000.71,0.1724
199,20211110,5.79,5.84,5.84,5.7,37416.22,0.5164
198,20211111,5.82,5.98,5.91,5.81,74606.52,1.1986
197,20211112,5.97,5.97,5.92,5.83,49685.67,0.1692
196,20211115,5.95,5.95,5.88,5.86,52007.35,-0.6757
195,20211116,5.89,5.9,5.81,5.78,39893.7,-1.1905
194,20211117,5.8,5.89,5.88,5.77,43446.02,1.2048
193,20211118,5.92,6.47,6.47,5.87,310625.56,10.034
192,20211119,6.48,6.75,6.25,6.22,467387.44,-3.4003
191,20211122,6.18,6.47,6.39,6.15,259191.62,2.24
190,20211123,6.4,6.88,6.52,6.27,330164.78,2.0344
189,20211124,6.28,6.37,6.2,6.18,277799.73,-4.908
188,20211125,6.15,6.26,6.13,6.07,180663.03,-1.129
187,20211126,6.07,6.18,6.07,6.05,98402.31,-0.9788
186,20211129,6.01,6.14,6.13,5.96,93286.14,0.9885
185,20211130,6.13,6.15,6.07,6.03,79094.01,-0.9788
184,20211201,6.05,6.2,6.17,6.02,102051.12,1.6474
183,20211202,6.14,6.15,6.03,6.03,81399.0,-2.269
182,20211203,6.04,6.09,6.04,5.97,69796.0,0.1658
181,20211206,6.04,6.09,5.96,5.94,63776.0,-1.3245
180,20211207,5.99,6.02,5.9,5.86,60656.17,-1.0067
179,20211208,5.96,6.03,6.0,5.86,70334.83,1.6949
178,20211209,6.0,6.02,6.0,5.96,49458.17,0.0
177,20211210,6.02,6.02,5.98,5.96,34870.0,-0.3333
176,20211213,6.01,6.18,6.11,5.96,105446.87,2.1739
175,20211214,6.18,6.65,6.48,6.18,438087.04,6.0556
174,20211215,6.48,6.63,6.32,6.31,248328.25,-2.4691
173,20211216,6.27,6.36,6.29,6.27,120759.73,-0.4747
172,20211217,6.27,6.27,6.17,6.16,90538.6,-1.9078
171,20211220,6.17,6.29,6.1,6.09,91301.4,-1.1345
170,20211221,6.1,6.36,6.34,6.09,125695.32,3.9344
169,20211222,6.41,6.51,6.26,6.2,117873.3,-1.2618
168,20211223,6.26,6.33,6.19,6.15,99523.26,-1.1182
167,20211224,6.19,6.21,6.05,6.02,89086.02,-2.2617
166,20211227,6.05,6.16,6.1,6.02,66971.0,0.8264
165,20211228,6.1,6.71,6.71,6.06,424794.33,10.0
164,20211229,6.81,6.88,6.63,6.5,525966.65,-1.1923
163,20211230,6.66,6.72,6.59,6.5,236999.55,-0.6033
162,20211231,6.72,7.25,6.73,6.57,627653.33,2.1244
161,20220104,6.88,7.15,6.87,6.81,430178.24,2.0802
160,20220105,6.91,7.12,6.73,6.67,347048.0,-2.0378
159,20220106,6.69,6.82,6.7,6.63,202955.24,-0.4458
158,20220107,6.53,6.67,6.39,6.38,240903.1,-4.6269
157,20220110,6.32,6.57,6.47,6.32,127149.61,1.252
156,20220111,6.56,6.57,6.4,6.35,107525.53,-1.0819
155,20220112,6.4,6.55,6.48,6.36,99986.44,1.25
154,20220113,6.48,6.62,6.42,6.42,118373.0,-0.9259
153,20220114,6.39,6.56,6.44,6.33,138343.0,0.3115
152,20220117,6.38,6.52,6.52,6.21,164292.24,1.2422
151,20220118,6.49,6.51,6.27,6.27,139185.25,-3.8344
150,20220119,6.29,6.79,6.62,6.27,295571.9,5.5821
149,20220120,6.64,6.69,6.31,6.29,201513.0,-4.6828
148,20220121,6.31,6.36,6.17,6.05,129314.09,-2.2187
147,20220124,6.12,6.21,6.18,6.09,59603.09,0.1621
146,20220125,6.13,6.28,5.87,5.86,134810.49,-5.0162
145,20220126,5.87,6.05,5.99,5.87,72768.0,2.0443
