,trade_date,open,high,close,low,vol,pct_chg
404,20210104,67.5,71.71,71.49,66.27,108198.6,5.7544
403,20210105,70.36,71.32,69.54,68.8,85634.04,-2.7277
402,20210106,69.66,71.43,69.16,67.93,68625.03,-0.5464
401,20210107,69.3,69.64,67.06,65.98,96355.3,-3.0364
400,20210108,66.5,67.8,67.1,64.8,68249.27,0.0596
399,20210111,66.5,69.01,68.22,64.8,83869.53,1.6692
398,20210112,67.88,69.0,68.22,65.03,61211.97,0.0
397,20210113,68.22,69.17,68.6,66.4,58908.76,0.557
396,20210114,68.1,75.38,71.41,66.55,105431.97,4.0962
395,20210115,71.0,71.77,70.34,68.1,72296.12,-1.4984
394,20210118,68.8,73.17,72.64,67.5,61883.96,3.2698
393,20210119,72.9,75.98,69.93,69.69,68219.22,-3.7307
392,20210120,70.01,73.5,72.79,70.01,76649.64,4.0898
391,20210121,72.81,72.99,71.75,70.01,77050.65,-1.4288
390,20210122,78.9,78.93,78.93,75.1,107666.15,10.007
389,20210125,78.99,80.5,78.48,77.21,137998.74,-0.5701
388,20210126,77.56,77.99,74.15,73.58,90309.17,-5.5173
387,20210127,74.2,74.3,71.43,68.75,70438.1,-3.6682
386,20210128,70.96,71.05,68.01,67.52,53245.84,-4.7879
385,20210129,68.03,69.64,67.9,66.53,44118.7,-0.1617
384,20210201,67.8,74.37,73.89,67.1,64926.2,8.8218
383,20210202,73.94,78.26,76.0,73.3,73732.12,2.8556
382,20210203,76.0,77.84,75.48,74.66,43136.78,-0.6842
381,20210204,74.48,76.15,73.59,72.3,42330.5,-2.504
380,20210205,74.11,75.57,72.36,72.1,33870.97,-1.6714
379,20210208,72.58,74.74,73.23,68.68,30834.11,1.2023
378,20210209,73.6,75.87,75.0,73.01,37977.14,2.417
377,20210210,74.7,77.15,76.5,73.7,38733.69,2.0
376,20210218,77.25,78.42,76.75,73.77,42537.44,0.3268
375,20210219,76.36,78.3,75.06,74.0,37040.37,-2.202
374,20210222,74.85,74.94,70.66,70.66,54220.54,-5.862
373,20210223,69.0,71.46,70.11,68.7,32645.23,-0.7784
372,20210224,70.75,71.28,68.01,67.65,38386.46,-2.9953
371,20210225,68.6,69.58,67.38,66.98,27009.03,-0.9263
370,20210226,66.23,68.31,67.55,65.01,26719.15,0.2523
369,20210301,68.23,72.49,71.7,67.84,40424.99,6.1436
368,20210302,72.48,73.5,73.02,71.65,38108.25,1.841
367,20210303,73.01,74.98,74.67,72.27,27601.11,2.2597
366,20210304,74.02,74.16,73.42,72.18,26501.91,-1.674
365,20210305,72.6,74.2,73.04,72.25,16563.13,-0.5176
364,20210308,73.42,76.09,73.34,72.51,33857.18,0.4107
363,20210309,72.66,72.66,69.87,67.85,30880.9,-4.7314
362,20210310,71.1,72.07,69.94,69.08,19250.41,0.1002
361,20210311,69.9,71.63,70.96,68.71,21111.72,1.4584
360,20210312,70.98,71.97,70.1,69.0,18350.1,-1.212
359,20210315,69.39,71.95,69.71,68.79,22964.35,-0.5563
358,20210316,70.09,70.83,68.59,66.38,27143.05,-1.6067
357,20210317,68.59,69.87,69.06,67.0,14831.25,0.6852
356,20210318,69.45,72.18,70.8,68.8,23625.85,2.5195
355,20210319,69.83,71.78,71.15,69.3,20039.26,0.4944
354,20210322,71.02,74.66,74.54,70.3,36587.12,4.7646
353,20210323,76.98,77.9,74.9,74.0,48626.47,0.483
352,20210324,73.92,76.4,72.9,71.9,34703.23,-2.6702
351,20210325,72.5,76.4,74.4,71.0,43690.26,2.0576
350,20210326,74.6,75.5,74.6,73.38,32466.18,0.2688
349,20210329,74.81,74.81,68.52,68.02,76053.37,-8.1501
348,20210330,67.94,69.5,69.29,66.0,41281.62,1.1238
347,20210331,68.52,68.8,68.29,67.31,20638.85,-1.4432
346,20210401,68.33,69.25,68.41,67.78,16994.94,0.1757
345,20210402,68.41,69.82,69.05,68.03,24002.06,0.9355
344,20210406,69.0,70.18,69.98,68.58,20808.61,1.3469
343,20210407,70.0,70.15,69.25,68.21,17471.83,-1.0432
342,20210408,69.15,69.74,69.19,68.51,16258.41,-0.0866
341,20210409,70.66,72.79,70.24,69.26,54526.56,1.5176
340,20210412,69.68,70.04,67.0,66.86,37302.98,-4.6128
339,20210413,67.01,70.4,67.85,66.56,36330.54,1.2687
338,20210414,67.89,69.63,68.45,67.37,20493.03,0.8843
337,20210415,68.0,68.55,68.01,67.11,17680.35,-0.6428
336,20210416,67.6,68.2,68.0,67.09,18967.35,-0.0147
335,20210419,67.61,69.46,69.31,67.36,35037.16,1.9265
334,20210420,68.72,69.66,69.05,68.68,26375.03,-0.3751
333,20210421,68.74,69.48,69.29,67.3,23563.94,0.3476
332,20210422,69.0,71.62,70.9,68.76,36657.8,2.3236
331,20210423,71.0,72.12,71.13,69.63,38173.42,0.3244
330,20210426,71.21,73.5,71.54,70.75,47486.78,0.5764
329,20210427,71.39,72.71,72.47,69.88,38612.49,1.3
328,20210428,72.22,72.7,72.0,70.9,25486.18,-0.6485
327,20210429,69.05,71.19,70.1,69.05,41921.35,-2.6389
326,20210430,70.64,72.38,71.44,69.85,43102.73,1.9116
325,20210506,71.8,74.69,72.99,71.7,56708.97,2.1697
324,20210507,73.95,73.95,70.15,70.04,62348.99,-3.8909
323,20210510,70.16,71.69,70.49,68.34,38602.07,0.4847
322,20210511,48.17,48.2,46.57,46.08,64788.98,-2.8172
321,20210512,46.57,46.82,45.32,44.7,67679.56,-2.6841
320,20210513,45.0,45.01,42.15,41.87,105137.62,-6.9947
319,20210514,42.14,43.72,43.41,41.13,83216.57,2.9893
318,20210517,43.2,43.9,43.56,42.53,48327.42,0.3455
317,20210518,43.54,43.54,43.16,42.6,31265.89,-0.9183
316,20210519,43.16,44.5,43.7,42.72,49050.44,1.2512
315,20210520,43.56,44.07,43.11,42.81,48768.55,-1.3501
314,20210521,43.55,43.55,41.95,41.85,57739.21,-2.6908
313,20210524,41.63,42.37,41.88,41.19,50580.55,-0.1669
312,20210525,41.85,42.42,42.27,41.51,45029.04,0.9312
311,20210526,42.18,42.89,42.48,42.1,35443.71,0.4968
310,20210527,42.3,42.75,42.58,42.3,46487.89,0.2354
309,20210528,42.59,43.99,43.1,42.5,76725.84,1.2212
308,20210531,43.3,44.5,44.16,43.3,75158.57,2.4594
307,20210601,44.5,44.5,43.93,43.0,66295.89,-0.5208
306,20210602,43.82,44.36,43.03,42.86,48798.01,-2.0487
305,20210603,42.85,42.98,42.24,42.0,45842.63,-1.8359
304,20210604,42.25,46.46,45.62,42.2,200863.85,8.0019
303,20210607,45.21,45.8,44.49,43.63,142887.99,-2.477
302,20210608,44.1,46.1,44.68,44.1,100582.68,0.4271
301,20210609,44.65,44.86,44.6,43.43,64294.46,-0.1791
300,20210610,44.44,44.97,44.27,43.49,65133.44,-0.7399
299,20210611,44.55,45.1,44.68,43.82,78711.48,0.9261
298,20210615,44.72,45.76,45.33,44.27,79152.66,1.4548
297,20210616,45.4,45.45,43.05,42.8,71125.25,-5.0298
296,20210617,42.85,43.43,43.26,42.68,47911.69,0.4878
295,20210618,43.26,43.58,43.08,42.68,44919.52,-0.4161
294,20210621,42.99,43.07,42.47,42.14,58597.78,-1.416
293,20210622,42.66,42.79,42.75,42.38,38576.14,0.6593
292,20210623,42.88,46.38,45.07,42.41,170353.86,5.4269
291,20210624,45.98,47.18,46.32,45.0,131396.57,2.7735
290,20210625,46.33,46.37,45.72,44.79,75776.59,-1.2953
289,20210628,45.6,46.3,45.76,45.32,61388.95,0.0875
288,20210629,45.96,47.08,45.47,45.45,76840.91,-0.6337
287,20210630,45.19,46.0,45.9,44.21,71359.3,0.9457
286,20210701,45.57,45.78,44.65,44.55,48167.82,-2.7233
285,20210702,44.44,44.52,43.45,43.27,45245.86,-2.6876
284,20210705,43.45,46.83,46.75,43.4,114170.75,7.5949
283,20210706,46.5,47.12,45.8,45.23,74999.65,-2.0321
282,20210707,45.65,48.44,47.99,45.35,137723.2,4.7817
281,20210708,48.29,50.0,48.4,47.62,142581.75,0.8543
280,20210709,47.8,51.53,51.15,47.33,168105.13,5.6818
279,20210712,51.33,52.5,51.48,50.0,152833.16,0.6452
278,20210713,51.49,53.21,52.98,50.8,135777.29,2.9138
277,20210714,51.5,51.5,47.68,47.68,224670.75,-10.0038
276,20210715,46.99,47.6,46.94,45.21,124078.18,-1.552
275,20210716,46.3,47.25,46.33,45.82,80580.9,-1.2995
274,20210719,45.8,46.49,45.52,44.36,84275.15,-1.7483
273,20210720,44.69,45.9,45.86,44.48,47357.67,0.7469
272,20210721,45.92,47.47,46.4,45.92,102683.85,1.1775
271,20210722,44.0,45.47,45.21,43.22,165346.2,-2.5647
270,20210723,44.75,44.8,43.25,43.03,116568.85,-4.3353
269,20210726,43.01,43.01,41.37,40.91,108369.08,-4.3468
268,20210727,41.3,42.42,40.96,40.61,77290.15,-0.9911
267,20210728,40.7,40.7,39.0,38.54,70464.95,-4.7852
266,20210729,39.67,40.63,40.15,39.44,65216.02,2.9487
265,20210730,40.23,42.0,41.42,39.45,78241.46,3.1631
264,20210802,41.71,43.0,42.46,41.47,94964.62,2.5109
263,20210803,42.36,42.36,41.18,41.09,54721.47,-3.0146
262,20210804,41.06,41.95,41.93,41.06,67141.22,1.8213
261,20210805,42.0,42.02,40.76,40.68,62062.8,-2.7904
260,20210806,40.9,41.47,41.29,39.52,64798.74,1.3003
259,20210809,41.19,41.19,40.87,40.1,50033.85,-1.0172
258,20210810,40.89,41.18,40.99,40.4,50063.25,0.2936
257,20210811,41.1,42.75,42.3,41.03,99430.26,3.1959
256,20210812,42.7,42.72,42.07,41.89,62534.36,-0.5437
255,20210813,42.0,42.5,41.46,41.22,68411.5,-1.45
254,20210816,41.12,41.15,40.57,40.08,53272.43,-2.1466
253,20210817,40.36,40.57,39.43,39.38,50270.93,-2.81
252,20210818,39.41,39.95,39.93,39.3,28744.08,1.2681
251,20210819,39.94,40.53,40.23,39.43,39198.53,0.7513
250,20210820,40.32,40.32,39.36,39.0,46335.33,-2.1626
249,20210823,39.36,39.99,39.83,39.2,45384.51,1.1941
248,20210824,39.87,39.97,39.17,39.0,74839.7,-1.657
247,20210825,39.18,39.2,38.29,38.09,75478.66,-2.2466
246,20210826,38.29,38.75,37.59,37.55,68980.0,-1.8282
245,20210827,37.2,37.73,37.2,36.61,54332.28,-1.0375
244,20210830,37.35,38.45,38.43,37.35,66123.85,3.3065
243,20210831,38.43,38.46,37.82,37.51,43203.59,-1.5873
242,20210901,37.59,37.79,36.25,35.7,78516.25,-4.1512
241,20210902,35.93,36.62,36.46,35.87,37722.09,0.5793
240,20210903,36.46,36.46,35.66,35.6,60968.32,-2.1942
239,20210906,35.7,36.29,36.23,35.25,58658.24,1.5984
238,20210907,36.25,36.35,36.29,35.9,52664.32,0.1656
237,20210908,36.2,37.87,37.46,36.07,86401.99,3.224
236,20210909,37.44,37.44,36.94,36.47,55789.54,-1.3881
235,20210910,36.78,37.13,36.88,36.52,50729.49,-0.1624
234,20210913,36.88,36.95,35.99,35.8,64703.83,-2.4132
233,20210914,35.95,36.73,36.28,35.6,53307.33,0.8058
232,20210915,36.28,36.39,35.57,35.44,56275.32,-1.957
231,20210916,35.45,35.5,34.11,34.04,77859.26,-4.1046
230,20210917,34.11,34.38,33.34,32.72,63554.35,-2.2574
229,20210922,32.85,33.49,33.26,32.57,29299.47,-0.24
228,20210923,33.4,33.9,33.67,33.4,32047.08,1.2327
227,20210924,33.58,33.96,33.29,33.02,27031.12,-1.1286
226,20210927,33.4,34.58,33.67,33.4,76817.87,1.1415
225,20210928,33.8,33.88,33.1,32.91,38648.5,-1.6929
224,20210929,32.9,32.9,31.22,31.03,71914.99,-5.6798
223,20210930,31.2,32.19,32.16,31.2,39221.41,3.0109
222,20211008,32.41,33.08,32.44,31.99,46456.26,0.8706
221,20211011,32.5,32.96,32.72,32.25,32794.34,0.8631
220,20211012,32.62,32.62,31.98,31.61,35416.27,-2.2616
219,20211013,32.14,32.73,32.69,31.93,35868.1,2.2201
218,20211014,32.7,33.44,33.13,32.54,44700.46,1.346
217,20211015,33.0,33.79,33.44,32.67,51882.71,0.9357
216,20211018,33.39,34.11,33.58,33.05,41691.44,0.4187
215,20211019,33.86,35.48,35.45,33.86,130132.77,5.5688
214,20211020,35.47,35.87,35.8,34.8,100393.09,0.9873
213,20211021,36.34,39.38,39.38,36.21,253286.26,10.0
212,20211022,40.44,41.31,38.62,38.5,336698.31,-1.9299
211,20211025,39.39,42.48,42.48,39.39,201256.96,9.9948
210,20211026,44.0,46.73,45.1,42.99,566514.66,6.1676
209,20211027,43.49,44.2,43.75,42.2,348889.74,-2.9933
208,20211028,44.0,44.6,40.71,40.71,325471.31,-6.9486
207,20211029,41.62,43.99,42.24,41.37,272548.22,3.7583
206,20211101,42.25,45.9,45.49,41.11,373878.89,7.6941
205,20211102,45.0,45.19,43.37,42.9,245373.05,-4.6604
