,trade_date,open,high,close,low,vol,pct_chg
404,20210104,7.47,7.52,7.47,7.39,84223.88,0.134
403,20210105,7.4,7.49,7.39,7.33,91751.92,-1.071
402,20210106,7.37,7.45,7.34,7.22,90567.41,-0.6766
401,20210107,7.38,7.4,6.87,6.81,122749.47,-6.4033
400,20210108,6.89,6.95,6.78,6.67,55607.19,-1.31
399,20210111,6.73,6.79,6.57,6.56,57373.12,-3.0973
398,20210112,6.57,6.82,6.75,6.57,50757.99,2.7397
397,20210113,6.79,6.88,6.8,6.65,50108.43,0.7407
396,20210114,6.75,7.08,6.99,6.7,80931.64,2.7941
395,20210115,6.93,7.02,6.94,6.86,37629.83,-0.7153
394,20210118,6.88,6.98,6.95,6.83,27702.87,0.1441
393,20210119,6.92,6.98,6.86,6.85,35218.36,-1.295
392,20210120,6.87,6.88,6.77,6.74,47885.94,-1.312
391,20210121,6.77,6.83,6.77,6.73,40772.24,0.0
390,20210122,6.75,6.75,6.6,6.58,48499.0,-2.5111
389,20210125,6.62,6.63,6.56,6.54,35674.7,-0.6061
388,20210126,6.61,6.62,6.45,6.44,34597.44,-1.6768
387,20210127,6.43,6.51,6.41,6.4,26073.01,-0.6202
386,20210128,6.42,6.45,6.34,6.34,22050.0,-1.092
385,20210129,6.38,6.54,6.42,6.35,42363.4,1.2618
384,20210201,6.38,6.38,6.26,6.22,40820.49,-2.4922
383,20210202,6.27,6.4,6.38,6.26,28574.54,1.9169
382,20210203,6.38,6.39,6.27,6.25,24736.01,-1.7241
381,20210204,6.29,6.29,6.01,5.98,46688.91,-4.1467
380,20210205,6.01,6.06,6.01,5.98,22156.32,0.0
379,20210208,6.01,6.11,6.06,5.99,20436.12,0.8319
378,20210209,6.06,6.12,6.08,5.98,49994.0,0.33
377,20210210,6.09,6.1,6.09,6.05,25019.17,0.1645
376,20210218,6.14,6.3,6.27,6.14,45272.3,2.9557
375,20210219,6.25,6.47,6.46,6.23,51543.77,3.0303
374,20210222,6.48,6.69,6.54,6.46,70318.58,1.2384
373,20210223,6.52,6.65,6.6,6.45,41923.02,0.9174
372,20210224,6.59,6.65,6.52,6.49,41337.0,-1.2121
371,20210225,6.55,6.62,6.52,6.51,30875.01,0.0
370,20210226,6.48,6.5,6.42,6.41,26404.01,-1.5337
369,20210301,6.44,6.49,6.49,6.42,30682.06,1.0903
368,20210302,6.48,6.51,6.42,6.38,27181.16,-1.0786
367,20210303,6.41,6.56,6.55,6.4,34911.01,2.0249
366,20210304,6.53,6.64,6.57,6.5,44251.11,0.3053
365,20210305,6.58,6.62,6.6,6.5,41908.0,0.4566
364,20210308,6.61,6.67,6.53,6.51,44507.5,-1.0606
363,20210309,6.55,6.62,6.47,6.25,50587.35,-0.9188
362,20210310,6.47,6.6,6.39,6.32,29423.98,-1.2365
361,20210311,6.38,6.58,6.58,6.36,33551.09,2.9734
360,20210312,6.58,6.61,6.6,6.52,27247.0,0.304
359,20210315,6.6,6.95,6.85,6.55,109040.88,3.7879
358,20210316,6.8,6.94,6.82,6.75,74295.46,-0.438
357,20210317,6.79,6.82,6.76,6.7,41131.99,-0.8798
356,20210318,6.76,6.77,6.7,6.66,42142.84,-0.8876
355,20210319,6.65,6.78,6.7,6.64,39013.09,0.0
354,20210322,6.64,6.85,6.85,6.63,47980.18,2.2388
353,20210323,6.88,6.88,6.72,6.69,50290.11,-1.8978
352,20210324,6.72,6.8,6.74,6.68,29130.11,0.2976
351,20210325,6.85,6.89,6.69,6.67,40771.83,-0.7418
350,20210326,6.66,6.88,6.78,6.66,46321.54,1.3453
349,20210329,6.83,6.85,6.74,6.72,35672.1,-0.59
348,20210330,6.77,7.1,7.03,6.73,149871.35,4.3027
347,20210331,6.93,7.16,7.08,6.91,89844.88,0.7112
346,20210401,7.13,7.18,7.06,6.96,56655.82,-0.2825
345,20210402,7.05,7.07,6.96,6.93,41315.05,-1.4164
344,20210406,6.98,7.06,7.02,6.96,31674.02,0.8621
343,20210407,7.02,7.12,7.03,6.96,36196.11,0.1425
342,20210408,6.98,7.01,6.87,6.86,45159.1,-2.276
341,20210409,6.86,6.92,6.89,6.84,29749.09,0.2911
340,20210412,6.88,6.9,6.81,6.77,39934.3,-1.1611
339,20210413,6.81,6.85,6.78,6.73,34415.48,-0.4405
338,20210414,6.74,6.92,6.91,6.73,36693.1,1.9174
337,20210415,6.85,6.95,6.93,6.83,31824.5,0.2894
336,20210416,6.92,7.05,6.99,6.84,42847.0,0.8658
335,20210419,6.97,7.1,7.06,6.96,35679.58,1.0014
334,20210420,7.05,7.08,7.03,7.02,32357.86,-0.4249
333,20210421,7.06,7.07,7.01,6.98,30482.41,-0.2845
332,20210422,7.01,7.08,7.02,6.97,29047.49,0.1427
331,20210423,6.99,6.99,6.87,6.81,38731.0,-2.1368
330,20210426,6.88,6.97,6.78,6.77,34074.45,-1.31
329,20210427,6.76,6.78,6.48,6.43,100329.24,-4.4248
328,20210428,6.49,6.54,6.48,6.43,43608.61,0.0
327,20210429,6.45,6.48,6.46,6.4,46492.2,-0.3086
326,20210430,6.41,6.45,6.44,6.35,36103.01,0.7825
