,trade_date,open,high,close,low,vol,pct_chg
404,20210104,5.5,5.77,5.65,5.5,195747.01,2.3551
403,20210105,5.58,5.67,5.64,5.53,156586.91,-0.177
402,20210106,5.71,5.79,5.63,5.59,159873.57,-0.1773
401,20210107,5.62,5.73,5.64,5.55,191185.46,0.1776
400,20210108,5.61,5.64,5.54,5.44,174614.19,-1.773
399,20210111,5.54,5.59,5.37,5.34,175011.95,-3.0686
398,20210112,5.35,5.46,5.42,5.32,90546.92,0.9311
397,20210113,5.45,5.55,5.49,5.34,117202.55,1.2915
396,20210114,5.44,5.52,5.45,5.43,91649.81,-0.7286
395,20210115,5.45,5.49,5.45,5.4,76604.73,0.0
394,20210118,5.44,5.69,5.65,5.41,172492.83,3.6697
393,20210119,5.62,5.93,5.86,5.62,245764.26,3.7168
392,20210120,5.88,5.92,5.87,5.75,141769.73,0.1706
391,20210121,5.83,5.87,5.8,5.77,123731.26,-1.1925
390,20210122,5.78,5.81,5.74,5.65,126539.9,-1.0345
389,20210125,5.73,5.83,5.81,5.64,199787.43,1.2195
388,20210126,5.76,5.78,5.61,5.57,141459.36,-3.4423
387,20210127,5.58,5.86,5.74,5.58,195054.89,2.3173
386,20210128,5.69,6.06,6.0,5.61,385241.54,4.5296
385,20210129,5.82,5.89,5.4,5.4,496602.79,-10.0
384,20210201,5.31,5.35,5.02,5.0,439670.87,-7.037
383,20210202,5.07,5.12,5.05,5.01,172797.73,0.5976
382,20210203,5.08,5.08,4.96,4.94,143071.65,-1.7822
381,20210204,4.96,5.04,5.0,4.93,110477.91,0.8065
380,20210205,5.02,5.05,4.83,4.8,149526.32,-3.4
379,20210208,4.85,5.11,5.03,4.81,145919.1,4.1408
378,20210209,5.06,5.12,5.12,5.04,125039.47,1.7893
377,20210210,5.11,5.24,5.19,5.09,127393.0,1.3672
376,20210218,5.41,5.71,5.66,5.38,423378.25,9.0559
375,20210219,5.64,6.09,6.04,5.59,483253.31,6.7138
374,20210222,6.21,6.45,6.27,6.13,584992.2,3.8079
373,20210223,6.31,6.4,6.3,6.21,428204.04,0.4785
372,20210224,6.26,6.35,6.15,6.07,405959.99,-2.381
371,20210225,6.26,6.55,6.15,6.15,373360.79,0.0
370,20210226,6.0,6.18,6.02,5.9,313906.95,-2.1138
369,20210301,6.06,6.24,6.23,6.05,255988.1,3.4884
368,20210302,6.19,6.19,5.91,5.84,343372.31,-5.1364
367,20210303,5.91,6.07,6.03,5.84,310789.66,2.0305
366,20210304,6.07,6.12,6.0,5.95,228161.62,-0.4975
365,20210305,6.14,6.18,6.06,5.89,255503.45,1.0
364,20210308,6.2,6.26,6.02,6.02,212965.0,-0.6601
363,20210309,5.96,6.07,5.88,5.8,235767.95,-2.3256
362,20210310,5.85,5.91,5.77,5.77,154853.36,-1.8707
361,20210311,5.81,6.13,6.0,5.76,242674.66,3.9861
360,20210312,6.01,6.11,6.03,5.95,178469.75,0.5
359,20210315,6.03,6.17,6.14,6.03,194571.5,1.8242
358,20210316,6.1,6.13,6.0,5.98,207296.02,-2.2801
357,20210317,6.0,6.02,6.0,5.9,115663.83,0.0
356,20210318,5.97,6.2,6.04,5.95,239325.9,0.6667
355,20210319,5.9,6.05,5.9,5.83,224229.56,-2.3179
354,20210322,5.93,6.29,6.18,5.93,295216.38,4.7458
353,20210323,6.19,6.2,5.81,5.8,324142.14,-5.9871
352,20210324,5.75,5.85,5.6,5.57,230002.14,-3.6145
351,20210325,5.63,5.65,5.5,5.47,152871.95,-1.7857
350,20210326,5.5,5.61,5.57,5.48,106522.96,1.2727
349,20210329,5.61,5.78,5.74,5.61,169358.88,3.0521
348,20210330,5.77,5.81,5.74,5.72,109004.99,0.0
347,20210331,5.75,5.8,5.76,5.7,90360.73,0.3484
346,20210401,5.76,5.99,5.96,5.72,163115.35,3.4722
345,20210402,5.94,6.04,5.87,5.83,131674.45,-1.5101
344,20210406,5.87,5.98,5.97,5.82,121131.67,1.7036
343,20210407,5.96,6.08,6.07,5.96,154510.97,1.675
342,20210408,6.07,6.22,6.19,6.07,227091.68,1.9769
341,20210409,6.19,6.26,6.24,6.14,212647.57,0.8078
340,20210412,6.17,6.3,6.15,6.12,339331.79,-1.4423
339,20210413,6.21,6.3,6.24,6.19,293188.85,1.4634
338,20210414,6.2,6.24,6.2,5.62,388944.39,-0.641
337,20210415,6.28,6.34,6.25,6.19,272923.79,0.8065
336,20210416,6.28,6.49,6.4,6.25,296471.13,2.4
335,20210419,6.44,6.48,6.36,6.34,207831.56,-0.625
334,20210420,6.36,6.4,6.35,6.3,177984.65,-0.1572
333,20210421,6.32,6.33,6.2,6.17,182902.44,-2.3622
