,trade_date,open,high,close,low,vol,pct_chg
404,20210104,4.84,5.0,4.96,4.81,897598.31,2.9046
403,20210105,4.94,4.95,4.9,4.81,689188.77,-1.2097
402,20210106,4.95,4.98,4.82,4.77,633945.97,-1.6327
401,20210107,4.78,5.02,4.91,4.77,1184534.96,1.8672
400,20210108,4.94,4.94,4.82,4.68,937664.8,-1.833
399,20210111,4.72,4.73,4.49,4.47,1012232.26,-6.8465
398,20210112,4.44,4.52,4.52,4.42,511104.46,0.6682
397,20210113,4.52,4.62,4.46,4.44,562919.25,-1.3274
396,20210114,4.43,4.45,4.35,4.3,433428.59,-2.4664
395,20210115,4.34,4.41,4.36,4.31,369397.89,0.2299
394,20210118,4.35,4.42,4.41,4.3,318975.15,1.1468
393,20210119,4.41,4.42,4.4,4.35,305497.62,-0.2268
392,20210120,4.39,4.43,4.43,4.36,300768.34,0.6818
391,20210121,4.42,4.61,4.55,4.39,650072.19,2.7088
390,20210122,4.5,4.5,4.38,4.35,491464.45,-3.7363
389,20210125,4.38,4.51,4.42,4.35,567052.06,0.9132
388,20210126,4.39,4.46,4.31,4.26,453977.97,-2.4887
387,20210127,4.3,4.35,4.3,4.28,253784.28,-0.232
386,20210128,4.24,4.29,4.21,4.2,293330.0,-2.093
385,20210129,4.24,4.3,4.2,4.15,295393.0,-0.2375
384,20210201,4.2,4.31,4.28,4.19,277054.0,1.9048
383,20210202,4.3,4.32,4.21,4.18,305580.0,-1.6355
382,20210203,4.21,4.23,4.15,4.08,350478.38,-1.4252
381,20210204,4.15,4.15,4.06,3.98,393021.7,-2.1687
380,20210205,4.04,4.12,4.03,4.01,238674.82,-0.7389
379,20210208,4.06,4.19,4.15,4.04,282683.16,2.9777
378,20210209,4.14,4.26,4.23,4.13,316764.64,1.9277
377,20210210,4.25,4.34,4.33,4.21,381641.07,2.3641
376,20210218,4.65,4.76,4.76,4.58,1610575.88,9.9307
375,20210219,4.73,4.98,4.93,4.68,1609311.57,3.5714
374,20210222,5.09,5.42,5.22,5.09,2588470.6,5.8824
373,20210223,5.05,5.34,5.15,5.05,1845809.64,-1.341
372,20210224,5.16,5.25,5.05,4.95,1633578.57,-1.9417
371,20210225,5.2,5.25,4.96,4.9,1293032.33,-1.7822
370,20210226,4.8,4.84,4.7,4.68,1090449.0,-5.2419
369,20210301,4.74,4.8,4.78,4.66,910935.53,1.7021
368,20210302,4.75,4.75,4.62,4.53,1001690.46,-3.3473
367,20210303,4.66,4.83,4.77,4.65,1080576.57,3.2468
366,20210304,4.73,4.78,4.71,4.65,893703.34,-1.2579
365,20210305,4.58,4.68,4.66,4.55,635618.81,-1.0616
364,20210308,4.73,4.81,4.67,4.63,784326.16,0.2146
363,20210309,4.66,4.7,4.58,4.46,735862.75,-1.9272
362,20210310,4.6,4.63,4.44,4.42,586373.77,-3.0568
361,20210311,4.47,4.74,4.74,4.45,980538.14,6.7568
360,20210312,4.72,4.73,4.69,4.63,655670.82,-1.0549
359,20210315,4.71,4.84,4.75,4.67,803352.52,1.2793
358,20210316,4.75,4.79,4.67,4.62,586990.36,-1.6842
357,20210317,4.64,4.66,4.65,4.55,391672.76,-0.4283
356,20210318,4.68,4.72,4.57,4.57,472142.8,-1.7204
355,20210319,4.5,4.6,4.55,4.47,398818.57,-0.4376
354,20210322,4.58,4.7,4.66,4.56,531613.19,2.4176
353,20210323,4.72,4.74,4.54,4.51,523004.53,-2.5751
352,20210324,4.5,4.53,4.46,4.44,569117.32,-1.7621
351,20210325,4.45,4.51,4.44,4.41,344534.99,-0.4484
350,20210326,4.43,4.51,4.48,4.42,294233.81,0.9009
349,20210329,4.52,4.53,4.46,4.43,371676.18,-0.4464
348,20210330,4.46,4.52,4.49,4.42,315443.07,0.6726
347,20210331,4.49,4.6,4.54,4.48,496294.77,1.1136
346,20210401,4.54,4.56,4.56,4.48,298955.75,0.4405
345,20210402,4.57,4.62,4.59,4.53,333840.7,0.6579
344,20210406,4.62,4.65,4.61,4.6,331151.39,0.4357
343,20210407,4.61,4.68,4.67,4.57,403036.59,1.3015
342,20210408,4.7,4.86,4.79,4.65,1012889.61,2.5696
341,20210409,4.77,4.81,4.75,4.7,617099.87,-0.8351
340,20210412,4.72,4.76,4.68,4.65,472956.32,-1.4737
339,20210413,4.67,4.68,4.64,4.59,360941.41,-0.8547
338,20210414,4.65,4.68,4.67,4.6,317679.41,0.6466
337,20210415,4.65,4.78,4.77,4.61,505901.95,2.1413
336,20210416,4.82,4.83,4.76,4.73,508105.19,-0.2096
335,20210419,4.74,4.81,4.8,4.67,584407.36,0.8403
334,20210420,4.76,4.77,4.69,4.68,452713.57,-2.2917
333,20210421,4.65,4.67,4.61,4.58,359835.36,-1.7058
332,20210422,4.63,4.78,4.64,4.61,487955.9,0.6508
331,20210423,4.64,4.71,4.69,4.58,357423.94,1.0776
330,20210426,4.71,4.88,4.76,4.69,1014912.06,1.4925
329,20210427,4.82,4.88,4.8,4.73,721265.8,0.8403
328,20210428,4.75,4.77,4.76,4.66,498893.86,-0.8333
327,20210429,4.78,4.85,4.82,4.69,747051.75,1.2605
326,20210430,4.76,4.76,4.63,4.58,906504.26,-3.9419
325,20210506,4.69,4.89,4.87,4.69,1284987.94,5.1836
324,20210507,4.93,5.1,4.98,4.92,1402653.71,2.2587
323,20210510,5.15,5.37,5.35,5.07,1827201.41,7.4297
322,20210511,5.16,5.19,5.05,4.97,1390991.83,-5.6075
321,20210512,5.04,5.14,5.08,4.99,874283.54,0.5941
320,20210513,4.97,4.99,4.9,4.86,818755.23,-3.5433
319,20210514,4.9,4.93,4.87,4.81,691370.82,-0.6122
318,20210517,4.86,4.94,4.91,4.81,650586.73,0.8214
317,20210518,5.01,5.2,5.14,4.97,1224691.69,4.6843
316,20210519,5.05,5.12,5.04,4.98,826305.74,-1.9455
315,20210520,4.9,4.9,4.81,4.76,1043020.87,-4.5635
314,20210521,4.8,4.88,4.81,4.76,489555.54,0.0
313,20210524,4.78,4.85,4.78,4.75,495208.01,-0.6237
312,20210525,4.79,4.84,4.84,4.68,564882.73,1.2552
311,20210526,4.82,4.86,4.83,4.77,577857.26,-0.2066
310,20210527,4.81,4.82,4.8,4.77,395674.88,-0.6211
309,20210528,4.88,4.91,4.84,4.83,628936.6,0.8333
308,20210531,4.84,4.87,4.82,4.8,472601.34,-0.4132
307,20210601,4.79,4.85,4.85,4.75,459254.35,0.6224
306,20210602,4.82,4.85,4.77,4.76,384390.6,-1.6495
305,20210603,4.76,4.85,4.78,4.71,483543.56,0.2096
304,20210604,4.7,4.75,4.75,4.66,441747.4,-0.6276
303,20210607,4.77,4.84,4.76,4.75,401916.38,0.2105
302,20210608,4.74,4.78,4.71,4.7,295980.04,-1.0504
301,20210609,4.72,4.8,4.78,4.7,310946.66,1.4862
300,20210610,4.76,4.81,4.75,4.74,287893.79,-0.6276
299,20210611,4.75,4.8,4.76,4.72,382077.37,0.2105
298,20210615,4.73,4.74,4.58,4.57,560150.3,-3.7815
297,20210616,4.58,4.61,4.53,4.51,294760.0,-1.0917
296,20210617,4.5,4.56,4.52,4.5,200392.47,-0.2208
295,20210618,4.35,4.48,4.48,4.31,297163.06,0.9009
294,20210621,4.44,4.47,4.4,4.38,244825.47,-1.7857
293,20210622,4.41,4.51,4.47,4.39,251310.19,1.5909
292,20210623,4.47,4.51,4.49,4.43,240370.49,0.4474
291,20210624,4.49,4.52,4.49,4.46,211814.13,0.0
290,20210625,4.51,4.58,4.56,4.49,239183.15,1.559
289,20210628,4.56,4.57,4.47,4.46,242975.95,-1.9737
288,20210629,4.46,4.5,4.45,4.43,179773.42,-0.4474
287,20210630,4.47,4.58,4.52,4.47,239332.2,1.573
286,20210701,4.55,4.59,4.42,4.41,232412.96,-2.2124
285,20210702,4.43,4.51,4.43,4.41,245751.3,0.2262
284,20210705,4.46,4.56,4.54,4.45,318409.8,2.4831
283,20210706,4.54,4.58,4.54,4.48,305222.71,0.0
282,20210707,4.52,4.65,4.64,4.5,458748.29,2.2026
281,20210708,4.66,4.72,4.59,4.59,582997.86,-1.0776
280,20210709,4.58,4.82,4.81,4.56,992743.18,4.793
279,20210712,4.87,4.93,4.77,4.76,847103.43,-0.8316
278,20210713,4.81,4.83,4.78,4.75,517706.76,0.2096
277,20210714,4.74,4.77,4.7,4.67,484708.68,-1.6736
276,20210715,4.77,4.83,4.83,4.65,575010.87,2.766
275,20210716,4.78,4.95,4.85,4.76,833756.95,0.4141
274,20210719,4.86,4.92,4.82,4.8,592933.66,-0.6186
273,20210720,4.78,4.81,4.78,4.72,411224.37,-0.8299
272,20210721,4.78,4.93,4.89,4.77,675584.25,2.3013
271,20210722,4.91,5.02,5.0,4.89,833062.43,2.2495
270,20210723,5.0,5.49,5.29,5.0,2022883.75,5.8
