,trade_date,open,high,close,low,vol,pct_chg
403,20210104,17.86,19.69,19.69,17.79,56050.68,10.0
402,20210105,20.04,20.99,20.33,19.71,57830.08,3.2504
401,20210106,20.33,20.44,20.02,19.59,27566.6,-1.5248
400,20210107,19.8,20.24,19.74,19.23,28475.05,-1.3986
399,20210108,19.56,20.03,19.59,19.32,19511.43,-0.7599
398,20210111,19.59,19.85,19.0,18.87,20179.58,-3.0117
397,20210112,18.82,19.05,18.97,18.52,16909.0,-0.1579
396,20210113,18.87,19.78,19.42,18.42,27149.09,2.3722
395,20210114,19.35,19.65,19.23,18.7,17574.73,-0.9784
394,20210115,19.07,19.5,19.32,18.9,17217.97,0.468
393,20210118,18.74,18.9,18.55,18.4,30711.38,-3.9855
392,20210119,18.55,19.06,18.56,18.5,18489.28,0.0539
391,20210120,18.8,18.8,18.63,18.21,14499.26,0.3772
390,20210121,18.63,18.8,18.47,18.4,14947.0,-0.8588
389,20210122,18.46,19.8,19.02,18.46,32683.52,2.9778
388,20210125,19.4,19.4,18.48,18.42,19384.06,-2.8391
387,20210126,18.35,18.37,18.03,18.0,16843.22,-2.4351
386,20210127,18.03,18.57,18.2,17.9,12866.85,0.9429
385,20210128,18.35,18.35,17.9,17.8,14394.61,-1.6484
384,20210129,19.14,19.14,18.41,18.1,21404.73,2.8492
383,20210201,18.36,19.03,18.79,18.2,19451.64,2.0641
382,20210202,18.79,18.97,18.71,18.47,11623.41,-0.4258
381,20210203,18.72,18.72,18.16,18.11,12170.34,-2.9396
380,20210204,18.1,18.19,18.15,17.8,15000.03,-0.0551
379,20210205,18.17,18.34,17.95,17.93,9678.1,-1.1019
378,20210208,17.82,18.45,18.21,17.35,16509.09,1.4485
377,20210209,18.21,18.5,18.19,18.1,10732.76,-0.1098
376,20210210,18.23,18.49,18.42,18.05,10370.6,1.2644
375,20210218,18.41,19.35,18.95,18.41,18863.43,2.8773
374,20210219,18.95,19.11,19.09,18.6,16080.81,0.7388
373,20210222,19.08,21.0,21.0,19.05,65536.03,10.0052
372,20210223,21.73,23.1,23.1,21.4,56772.75,10.0
371,20210224,24.88,24.88,23.29,23.15,97116.36,0.8225
370,20210225,23.87,25.62,25.62,22.54,90266.85,10.0043
369,20210301,25.58,25.58,23.06,23.06,90417.61,-9.9922
368,20210302,22.08,22.5,21.62,21.29,63692.15,-6.2446
367,20210303,21.75,22.38,21.75,21.64,32784.0,0.6013
366,20210304,21.53,21.57,20.93,20.65,41430.42,-3.7701
365,20210305,20.56,22.51,21.8,20.53,40032.88,4.1567
364,20210308,21.85,22.35,21.5,21.5,23767.1,-1.3761
363,20210309,21.5,22.5,22.09,20.85,28250.86,2.7442
362,20210310,22.45,22.48,21.62,21.0,16876.14,-2.1277
361,20210311,21.5,21.98,21.87,21.36,14149.8,1.1563
360,20210312,22.08,23.2,22.7,21.79,32344.79,3.7952
359,20210315,22.8,23.1,22.5,22.13,20728.0,-0.8811
358,20210316,22.3,22.72,22.33,22.3,12539.96,-0.7556
357,20210317,22.33,22.33,21.83,21.81,14129.0,-2.2391
356,20210318,21.94,22.25,22.18,21.54,15992.17,1.6033
355,20210319,21.94,22.59,22.24,21.8,12234.37,0.2705
354,20210322,22.24,22.24,21.91,21.75,13818.43,-1.4838
353,20210323,21.9,22.27,21.64,21.6,15717.4,-1.2323
352,20210324,21.64,21.96,21.8,21.45,9189.93,0.7394
351,20210325,21.78,22.76,22.08,21.6,16605.17,1.2844
350,20210326,22.12,22.68,22.24,21.83,14885.07,0.7246
349,20210329,22.28,23.64,23.01,22.08,28035.74,3.4622
348,20210330,23.0,23.33,23.08,22.8,15053.38,0.3042
347,20210331,23.07,23.46,22.75,22.7,15757.84,-1.4298
346,20210401,22.76,23.0,22.66,22.52,9890.8,-0.3956
345,20210402,22.82,23.58,22.62,22.52,25289.07,-0.1765
344,20210406,22.62,22.69,21.68,21.66,26954.28,-4.1556
343,20210407,21.68,21.72,21.03,21.0,24129.42,-2.9982
342,20210408,21.12,21.38,21.15,20.88,13574.41,0.5706
341,20210409,20.98,21.17,20.96,20.85,9450.67,-0.8983
340,20210412,20.94,21.08,20.72,20.68,7742.48,-1.145
339,20210413,20.65,21.23,20.95,20.65,8595.46,1.11
338,20210414,20.94,21.23,20.93,20.75,6203.77,-0.0955
337,20210415,20.95,21.17,20.88,20.8,6182.34,-0.2389
336,20210416,20.88,21.09,20.98,20.8,5335.72,0.4789
335,20210419,20.97,21.48,21.02,20.89,12691.4,0.1907
334,20210420,21.02,21.1,20.92,20.82,6870.6,-0.4757
333,20210421,20.84,20.99,20.94,20.81,4549.0,0.0956
332,20210422,20.9,21.04,20.92,20.82,6676.0,-0.0955
331,20210423,20.95,21.05,20.36,20.21,13146.98,-2.6769
330,20210426,20.37,20.5,19.99,19.9,16286.3,-1.8173
329,20210427,20.0,20.37,19.59,19.54,14091.8,-2.001
328,20210428,19.59,19.69,19.2,19.06,13775.0,-1.9908
327,20210429,19.1,20.28,19.94,19.03,21112.36,3.8542
326,20210430,19.6,20.1,19.66,19.45,9145.59,-1.4042
325,20210506,19.66,19.9,19.4,19.34,6956.34,-1.3225
324,20210507,19.45,19.52,19.18,19.13,7468.15,-1.134
323,20210510,19.18,19.5,19.14,19.03,8324.82,-0.2086
322,20210511,19.13,19.33,19.2,18.75,11949.36,0.3135
321,20210512,19.3,19.48,19.44,19.0,6573.38,1.25
320,20210513,19.44,21.38,21.38,19.27,49660.46,9.9794
319,20210514,21.48,21.73,20.7,20.4,50262.3,-3.1805
318,20210517,20.79,20.81,20.31,20.08,21256.98,-1.8841
317,20210518,20.1,20.39,20.26,20.05,11509.88,-0.2462
316,20210519,20.25,20.25,19.98,19.59,17500.08,-1.382
315,20210520,19.95,20.32,20.04,19.71,8827.0,0.3003
314,20210521,20.04,20.6,20.14,20.0,12242.23,0.499
313,20210524,20.05,20.32,19.86,19.75,10442.04,-1.3903
312,20210525,20.0,20.3,20.15,19.68,13033.37,1.4602
311,20210526,20.29,20.44,20.3,20.14,8086.8,0.7444
310,20210527,20.3,20.5,20.1,20.09,10527.58,-0.9852
309,20210528,20.1,20.63,20.13,19.91,12096.68,0.1493
308,20210531,20.09,20.36,19.92,19.77,13179.64,-1.0432
307,20210601,20.42,20.47,20.34,20.01,14273.5,2.1084
306,20210602,20.36,20.46,20.01,19.96,10964.11,-1.6224
305,20210603,19.91,20.25,19.95,19.91,7369.47,-0.2999
304,20210604,19.95,20.09,19.83,19.8,8918.01,-0.6015
303,20210607,19.83,20.03,19.77,19.67,12635.67,-0.3026
302,20210608,19.81,20.98,20.25,19.75,26338.53,2.4279
301,20210609,20.06,20.26,19.92,19.9,10589.37,-1.6296
300,20210610,19.92,20.09,20.0,19.82,10011.53,0.4016
299,20210611,20.19,20.37,20.15,19.73,18065.0,0.75
298,20210615,20.04,20.55,20.5,19.72,20801.94,1.737
297,20210616,20.49,20.8,20.34,20.14,15346.27,-0.7805
296,20210617,20.3,20.47,20.28,20.1,8921.96,-0.295
295,20210618,20.2,20.43,20.1,20.08,10741.18,-0.8876
294,20210621,20.08,20.1,19.79,19.79,15291.41,-1.5423
293,20210622,19.79,19.99,19.84,19.74,12469.64,0.2527
292,20210623,19.73,19.94,19.89,19.7,12147.1,0.252
291,20210624,19.9,19.9,19.19,19.16,15055.92,-3.5194
290,20210625,19.46,19.46,19.1,18.7,17375.47,-0.469
289,20210628,19.09,19.37,19.04,18.96,7986.08,-0.3141
288,20210629,19.13,19.13,18.88,18.84,7551.25,-0.8403
287,20210630,18.8,19.1,19.03,18.8,6112.04,0.7945
286,20210701,19.11,19.24,18.95,18.81,9349.1,-0.4204
285,20210702,18.95,18.98,18.43,18.34,14929.96,-2.7441
284,20210705,18.45,18.9,18.58,18.3,14940.17,0.8139
283,20210706,18.58,18.8,18.5,18.4,7121.12,-0.4306
282,20210707,18.49,18.55,18.38,18.34,7861.0,-0.6486
281,20210708,18.33,18.6,18.19,18.05,12900.34,-1.0337
280,20210709,18.19,19.5,19.29,18.15,29591.46,6.0473
279,20210712,19.18,19.38,18.95,18.91,16631.67,-1.7626
278,20210713,18.95,19.02,18.77,18.7,13480.45,-0.9499
277,20210714,18.66,18.88,18.37,18.36,11044.2,-2.1311
276,20210715,18.37,18.63,18.37,18.2,8975.61,0.0
275,20210716,18.49,18.5,18.29,18.26,6827.84,-0.4355
274,20210719,18.53,18.53,18.33,18.24,6573.4,0.2187
273,20210720,18.17,18.36,18.24,18.14,6334.89,-0.491
272,20210721,18.26,18.44,18.17,18.05,9947.32,-0.3838
271,20210722,18.17,18.34,18.24,18.02,7511.04,0.3853
270,20210723,18.23,18.39,17.75,16.42,25858.55,-2.6864
269,20210726,17.75,17.8,17.23,16.95,15542.51,-2.9296
268,20210727,17.3,17.75,17.17,17.01,11485.35,-0.3482
267,20210728,17.18,17.28,16.53,16.42,17206.74,-3.7274
266,20210729,16.69,17.17,16.86,16.51,13018.35,1.9964
265,20210730,16.75,17.75,17.42,16.55,15930.14,3.3215
264,20210802,17.2,17.93,17.81,17.12,15601.77,2.2388
263,20210803,17.81,18.5,17.87,17.7,16100.63,0.3369
262,20210804,17.87,18.1,17.86,17.62,7712.2,-0.056
261,20210805,17.77,18.03,17.64,17.63,7053.4,-1.2318
260,20210806,17.63,17.73,17.52,17.22,10307.61,-0.6803
259,20210809,17.5,17.76,17.44,17.41,8709.81,-0.4566
258,20210810,17.33,17.68,17.42,17.3,10959.9,-0.1147
257,20210811,17.42,17.6,17.42,17.29,10019.69,0.0
256,20210812,17.04,17.59,17.32,17.04,11170.2,-0.5741
255,20210813,17.32,17.36,17.33,17.05,12753.58,0.0577
254,20210816,17.33,17.46,17.2,17.1,10694.32,-0.7501
253,20210817,17.2,17.2,16.59,16.52,16926.38,-3.5465
252,20210818,16.98,17.05,16.85,16.58,7539.89,1.5672
251,20210819,16.8,16.97,16.68,16.65,8089.08,-1.0089
250,20210820,16.8,16.8,16.48,16.38,11941.75,-1.199
249,20210823,16.48,17.3,17.04,16.11,20307.86,3.3981
248,20210824,17.1,17.22,17.14,16.89,10358.79,0.5869
247,20210825,17.15,17.3,17.26,17.04,10292.25,0.7001
246,20210826,17.36,17.81,17.55,17.07,21036.02,1.6802
245,20210827,17.56,19.31,19.31,17.43,55278.72,10.0285
244,20210830,20.01,20.63,20.3,19.25,94061.38,5.1269
243,20210831,19.89,20.15,19.1,18.82,57541.36,-5.9113
242,20210901,18.99,19.0,18.65,18.25,29251.2,-2.356
241,20210902,18.66,19.0,18.74,18.3,22731.01,0.4826
240,20210903,18.74,19.38,18.81,18.6,23660.16,0.3735
239,20210906,18.93,18.93,18.6,18.04,22308.13,-1.1164
238,20210907,18.5,18.59,18.48,18.2,15750.94,-0.6452
237,20210908,18.48,18.65,18.39,18.36,15852.1,-0.487
236,20210909,18.3,19.16,18.53,18.28,20937.24,0.7613
235,20210910,18.31,18.76,18.43,18.31,14232.06,-0.5397
234,20210913,18.48,18.8,18.7,18.2,19578.26,1.465
233,20210914,18.71,19.68,18.96,18.5,33321.06,1.3904
232,20210915,18.7,19.35,18.87,18.45,16166.97,-0.4747
231,20210916,18.87,19.14,18.77,18.72,16279.4,-0.5299
230,20210917,18.99,18.99,18.58,18.25,15250.6,-1.0123
229,20210922,18.5,18.5,18.01,17.95,18069.95,-3.0678
228,20210923,18.0,18.5,18.46,17.92,15554.66,2.4986
227,20210924,18.46,18.46,18.2,17.9,14029.02,-1.4085
226,20210927,17.95,18.6,18.2,17.95,13246.0,0.0
225,20210928,18.06,18.37,18.25,18.06,6168.2,0.2747
224,20210929,18.22,18.31,17.91,17.91,7329.8,-1.863
223,20210930,17.91,18.18,18.18,17.9,7307.26,1.5075
222,20211008,18.23,19.1,18.97,18.1,20584.44,4.3454
221,20211011,18.98,19.28,18.6,18.54,10836.47,-1.9504
220,20211012,18.51,18.69,18.12,18.11,8870.6,-2.5806
219,20211013,18.19,18.31,18.21,18.01,6121.47,0.4967
218,20211014,18.21,18.37,17.87,17.58,14372.39,-1.8671
217,20211015,17.5,17.75,17.56,17.3,9621.9,-1.7348
216,20211018,17.26,18.13,17.81,17.03,11754.03,1.4237
215,20211019,18.08,18.08,17.67,17.5,5172.73,-0.7861
214,20211020,17.67,17.86,17.67,17.52,4721.05,0.0
213,20211021,17.67,17.82,17.52,17.51,4910.25,-0.8489
212,20211022,17.45,17.77,17.45,17.34,5800.01,-0.3995
211,20211025,17.42,17.73,17.37,17.25,8588.21,-0.4585
210,20211026,17.37,17.53,16.99,16.95,10905.22,-2.1877
209,20211027,17.04,17.04,16.79,16.6,9737.83,-1.1772
208,20211028,16.79,17.0,16.8,16.52,7198.23,0.0596
207,20211029,16.85,17.29,17.2,16.7,7412.1,2.381
206,20211101,17.07,17.35,17.0,17.0,8592.31,-1.1628
205,20211102,17.37,17.38,16.85,16.7,7856.01,-0.8824
204,20211103,16.98,17.17,17.01,16.86,4715.21,0.9496
203,20211104,17.0,17.3,17.15,17.0,5712.2,0.823
202,20211105,17.34,17.73,17.64,16.01,14607.93,2.8571
201,20211108,17.85,18.08,17.93,17.4,14892.33,1.644
200,20211109,17.93,18.43,17.96,17.62,12674.01,0.1673
199,20211110,17.93,17.98,17.88,17.65,8987.0,-0.4454
198,20211111,17.86,18.1,17.94,17.68,6798.01,0.3356
197,20211112,17.94,18.1,18.08,17.8,10066.31,0.7804
196,20211115,18.08,18.45,18.08,18.0,13261.43,0.0
195,20211116,18.15,18.38,17.67,17.67,11237.22,-2.2677
194,20211117,17.72,18.55,18.22,17.72,16244.31,3.1126
193,20211118,18.23,18.44,18.27,18.1,8729.28,0.2744
192,20211119,18.45,18.48,18.07,17.95,9710.06,-1.0947
191,20211122,18.0,18.2,17.92,17.7,12481.61,-0.8301
190,20211123,17.96,18.08,17.77,17.73,10237.57,-0.8371
189,20211124,17.31,17.96,17.34,17.2,21463.21,-2.4198
188,20211125,17.15,17.33,17.11,17.02,11109.56,-1.3264
187,20211126,17.3,17.4,17.31,16.9,16589.0,1.1689
186,20211129,17.91,19.04,19.04,17.82,83734.71,9.9942
185,20211130,19.12,19.5,18.56,18.49,68984.7,-2.521
184,20211201,18.79,20.42,20.42,18.17,100544.89,10.0216
183,20211202,20.5,20.99,19.98,19.58,99112.69,-2.1548
182,20211203,20.26,20.26,19.1,19.05,52637.18,-4.4044
181,20211206,19.14,19.45,19.18,18.65,44755.48,0.4188
180,20211207,19.18,20.1,19.68,18.82,42614.4,2.6069
179,20211208,19.65,20.1,19.61,19.22,28601.09,-0.3557
178,20211209,19.55,19.82,19.27,19.26,27894.52,-1.7338
177,20211210,19.3,19.3,19.15,18.8,28968.46,-0.6227
176,20211213,18.99,19.25,19.0,18.77,32050.14,-0.7833
175,20211214,19.15,19.98,19.74,18.85,41239.03,3.8947
174,20211215,19.9,20.01,19.59,19.5,28022.63,-0.7599
173,20211216,19.59,19.79,19.42,19.22,17160.89,-0.8678
172,20211217,19.62,19.64,19.15,19.08,13458.71,-1.3903
171,20211220,19.03,19.65,19.05,18.8,18885.35,-0.5222
