,trade_date,open,high,close,low,vol,pct_chg
404,20210104,4.11,4.12,4.1,4.06,79501.31,-0.2433
403,20210105,4.09,4.15,4.15,4.06,74766.34,1.2195
402,20210106,4.15,4.15,4.1,4.08,57415.39,-1.2048
401,20210107,4.1,4.1,3.98,3.94,117836.36,-2.9268
400,20210108,3.93,4.03,4.01,3.81,93733.86,0.7538
399,20210111,3.99,4.01,3.88,3.87,76387.82,-3.2419
398,20210112,3.92,3.95,3.93,3.87,50159.96,1.2887
397,20210113,3.95,4.05,4.01,3.88,97166.07,2.0356
396,20210114,4.09,4.17,4.11,4.08,130419.84,2.4938
395,20210115,4.05,4.12,4.07,4.03,79559.55,-0.9732
394,20210118,4.07,4.13,4.07,4.03,70882.06,0.0
393,20210119,4.07,4.13,4.09,4.02,80806.87,0.4914
392,20210120,4.08,4.09,4.03,4.03,58268.48,-1.467
391,20210121,4.03,4.07,4.04,4.01,60745.24,0.2481
390,20210122,4.04,4.04,3.99,3.94,72408.0,-1.2376
389,20210125,3.99,3.99,3.89,3.86,87423.22,-2.5063
388,20210126,3.89,3.97,3.88,3.87,60348.58,-0.2571
387,20210127,3.85,3.93,3.9,3.85,51121.02,0.5155
386,20210128,3.9,3.9,3.87,3.86,52672.0,-0.7692
385,20210129,3.89,3.94,3.86,3.85,51593.44,-0.2584
384,20210201,3.87,3.89,3.84,3.81,63125.51,-0.5181
383,20210202,3.84,3.87,3.86,3.82,35908.35,0.5208
382,20210203,3.87,3.88,3.75,3.73,81381.92,-2.8497
381,20210204,3.77,3.82,3.77,3.56,131890.71,0.5333
380,20210205,3.85,3.93,3.79,3.78,98254.66,0.5305
379,20210208,3.82,4.06,4.0,3.77,163460.85,5.5409
378,20210209,4.01,4.12,4.08,3.97,152048.85,2.0
377,20210210,4.08,4.08,4.07,3.99,52042.21,-0.2451
376,20210218,4.07,4.22,4.12,4.07,133649.0,1.2285
375,20210219,4.14,4.19,4.17,4.11,81149.08,1.2136
374,20210222,4.17,4.22,4.19,4.15,133769.08,0.4796
373,20210223,4.2,4.21,4.14,4.12,85809.46,-1.1933
372,20210224,4.15,4.17,4.11,4.07,118511.78,-0.7246
371,20210225,4.14,4.47,4.38,4.13,339563.64,6.5693
370,20210226,4.37,4.77,4.69,4.3,452135.09,7.0776
369,20210301,4.75,4.75,4.61,4.5,292867.54,-1.7058
368,20210302,4.58,4.74,4.62,4.51,247870.74,0.2169
367,20210303,4.67,4.84,4.69,4.66,316290.23,1.5152
366,20210304,4.68,4.79,4.71,4.6,240087.26,0.4264
365,20210305,4.69,4.76,4.59,4.56,178497.12,-2.5478
364,20210308,4.6,4.65,4.53,4.53,120614.01,-1.3072
363,20210309,4.54,4.73,4.6,4.45,233562.43,1.5453
362,20210310,4.63,4.63,4.51,4.46,135409.43,-1.9565
361,20210311,4.49,4.6,4.51,4.46,105193.35,0.0
360,20210312,4.49,4.69,4.61,4.41,194577.19,2.2173
359,20210315,4.66,4.67,4.59,4.54,104802.8,-0.4338
358,20210316,4.58,4.81,4.75,4.56,227283.11,3.4858
357,20210317,4.73,4.75,4.64,4.62,162745.05,-2.3158
356,20210318,4.6,4.68,4.6,4.58,110496.77,-0.8621
355,20210319,4.54,4.61,4.58,4.53,98996.99,-0.4348
354,20210322,4.58,5.04,4.96,4.55,501676.33,8.2969
353,20210323,4.9,4.94,4.86,4.81,250486.43,-2.0161
352,20210324,4.8,5.03,4.89,4.79,280650.6,0.6173
351,20210325,4.87,4.87,4.68,4.62,273862.23,-4.2945
350,20210326,4.66,4.76,4.68,4.63,183678.02,0.0
349,20210329,4.68,4.77,4.55,4.52,166123.86,-2.7778
348,20210330,4.53,4.54,4.47,4.33,176263.15,-1.7582
347,20210331,4.48,4.68,4.6,4.43,220711.0,2.9083
346,20210401,4.57,4.64,4.5,4.45,113170.9,-2.1739
345,20210402,4.52,4.53,4.45,4.42,85584.82,-1.1111
344,20210406,4.45,4.55,4.49,4.43,98228.51,0.8989
343,20210407,4.5,4.6,4.56,4.48,111304.66,1.559
342,20210408,4.56,4.6,4.45,4.44,116417.86,-2.4123
341,20210409,4.46,4.49,4.48,4.42,56309.84,0.6742
340,20210412,4.5,4.55,4.46,4.45,66099.94,-0.4464
339,20210413,4.46,4.48,4.37,4.34,86056.53,-2.0179
338,20210414,4.37,4.4,4.39,4.37,36990.75,0.4577
337,20210415,4.4,4.4,4.33,4.32,50408.27,-1.3667
336,20210416,4.34,4.42,4.41,4.33,59842.86,1.8476
335,20210419,4.43,4.48,4.44,4.4,47368.11,0.6803
334,20210420,4.44,4.48,4.43,4.41,55455.33,-0.2252
333,20210421,4.48,4.48,4.38,4.36,43131.77,-1.1287
332,20210422,4.38,4.41,4.34,4.33,47404.0,-0.9132
331,20210423,4.34,4.36,4.26,4.16,93755.5,-1.8433
330,20210426,4.26,4.26,4.24,4.22,47118.42,-0.4695
329,20210427,4.24,4.24,4.2,4.14,49864.0,-0.9434
328,20210428,4.2,4.23,4.2,4.17,35907.37,0.0
327,20210429,4.22,4.35,4.3,4.18,78096.0,2.381
326,20210430,4.26,4.28,4.17,4.17,61967.5,-3.0233
325,20210506,4.24,4.58,4.45,4.22,180997.14,6.7146
324,20210507,4.44,4.54,4.43,4.41,90898.12,-0.4494
323,20210510,4.43,4.5,4.47,4.4,81789.57,0.9029
322,20210511,4.47,4.62,4.61,4.43,150172.75,3.132
321,20210512,4.59,4.6,4.55,4.49,92018.78,-1.3015
320,20210513,4.55,4.56,4.52,4.5,58381.58,-0.6593
319,20210514,4.61,4.67,4.57,4.55,100228.39,1.1062
318,20210517,4.61,4.61,4.51,4.5,90554.46,-1.3129
317,20210518,4.49,4.59,4.58,4.45,86097.09,1.5521
316,20210519,4.57,4.62,4.55,4.52,56590.65,-0.655
315,20210520,4.54,4.55,4.53,4.5,65568.86,-0.4396
314,20210521,4.54,4.67,4.61,4.51,77939.59,1.766
313,20210524,4.65,4.74,4.73,4.62,131598.26,2.603
312,20210525,4.75,4.77,4.75,4.68,111143.54,0.4228
311,20210526,4.75,4.96,4.88,4.72,179303.85,2.7368
310,20210527,4.89,4.91,4.8,4.79,100140.62,-1.6393
309,20210528,4.8,4.89,4.87,4.75,99115.46,1.4583
308,20210531,4.86,4.87,4.78,4.72,127677.14,-1.848
307,20210601,4.76,4.99,4.93,4.74,140134.41,3.1381
306,20210602,4.96,4.97,4.82,4.81,84376.0,-2.2312
305,20210603,4.9,5.03,4.94,4.87,160872.18,2.4896
304,20210604,4.95,5.05,5.02,4.9,181647.1,1.6194
303,20210607,5.03,5.19,4.71,4.62,617621.45,-6.1753
302,20210608,4.65,4.67,4.52,4.45,276108.15,-4.034
301,20210609,4.52,4.59,4.55,4.46,130581.39,0.6637
300,20210610,4.55,4.58,4.49,4.43,149583.46,-1.3187
299,20210611,4.49,4.56,4.44,4.43,152832.09,-1.1136
298,20210615,4.47,4.47,4.46,4.34,112614.04,0.4505
297,20210616,4.46,4.47,4.41,4.4,70845.1,-1.1211
296,20210617,4.39,4.42,4.33,4.3,92786.82,-1.8141
295,20210618,4.33,4.7,4.63,4.3,229786.06,6.9284
294,20210621,4.66,4.98,4.74,4.66,201432.28,2.3758
293,20210622,4.74,4.94,4.86,4.63,234522.13,2.5316
292,20210623,4.83,4.89,4.78,4.75,111335.98,-1.6461
291,20210624,4.8,4.84,4.77,4.72,103496.98,-0.2092
290,20210625,4.79,4.82,4.75,4.7,69684.0,-0.4193
289,20210628,4.75,4.75,4.65,4.63,83582.8,-2.1053
288,20210629,4.68,4.68,4.55,4.55,72556.98,-2.1505
287,20210630,4.55,4.62,4.56,4.53,40756.25,0.2198
286,20210701,4.58,4.58,4.46,4.45,59576.51,-2.193
285,20210702,4.45,4.51,4.45,4.38,63755.0,-0.2242
284,20210705,4.47,4.57,4.54,4.47,65404.6,2.0225
283,20210706,4.55,4.59,4.54,4.51,51236.0,0.0
282,20210707,4.53,4.58,4.47,4.46,54904.02,-1.5419
281,20210708,4.5,4.55,4.48,4.46,45988.46,0.2237
280,20210709,4.48,4.59,4.55,4.46,67333.46,1.5625
279,20210712,4.55,4.61,4.52,4.5,72326.0,-0.6593
