,trade_date,open,high,close,low,vol,pct_chg
404,20210104,8.27,8.27,8.25,8.13,16433.77,-0.3623
403,20210105,8.23,8.23,8.21,8.06,23588.39,-0.4848
402,20210106,8.13,8.17,8.1,8.05,21947.0,-1.3398
401,20210107,8.09,8.1,7.8,7.76,36624.98,-3.7037
400,20210108,7.76,7.94,7.85,7.54,17679.08,0.641
399,20210111,7.86,7.87,7.6,7.59,17163.01,-3.1847
398,20210112,7.6,7.75,7.67,7.51,11845.43,0.9211
397,20210113,7.7,7.72,7.5,7.45,19098.88,-2.2164
396,20210114,7.5,8.1,7.86,7.42,38331.73,4.8
395,20210115,7.74,7.95,7.78,7.7,30433.01,-1.0178
394,20210118,7.78,8.08,7.92,7.68,31235.88,1.7995
393,20210119,7.9,8.71,8.71,7.85,125017.11,9.9747
392,20210120,8.64,8.64,8.43,8.23,102520.05,-3.2147
391,20210121,8.3,8.43,8.29,8.25,57068.06,-1.6607
390,20210122,8.3,8.3,8.05,7.99,46462.89,-2.8951
389,20210125,7.86,7.89,7.61,7.58,45202.03,-5.4658
388,20210126,7.59,7.78,7.64,7.56,22404.0,0.3942
387,20210127,7.61,7.86,7.75,7.56,25027.33,1.4398
386,20210128,7.67,7.76,7.61,7.59,17370.03,-1.8065
385,20210129,7.66,7.69,7.53,7.46,19676.03,-1.0512
384,20210201,7.39,7.65,7.53,7.39,13987.44,0.0
383,20210202,7.55,7.67,7.65,7.46,16989.01,1.5936
382,20210203,7.65,7.67,7.61,7.52,12450.01,-0.5229
381,20210204,7.57,7.58,7.34,7.2,21857.01,-3.548
380,20210205,7.32,7.75,7.55,7.32,24692.01,2.861
379,20210208,7.55,7.63,7.47,7.44,12027.0,-1.0596
378,20210209,7.48,7.57,7.51,7.42,10481.94,0.5355
377,20210210,7.51,7.75,7.6,7.45,15053.01,1.1984
376,20210218,7.6,7.81,7.74,7.6,20457.66,1.8421
375,20210219,7.7,8.06,7.99,7.66,31614.1,3.23
374,20210222,7.99,8.22,7.95,7.95,39648.02,-0.5006
373,20210223,7.92,8.02,7.9,7.85,25916.0,-0.6289
372,20210224,7.9,8.18,8.09,7.88,42188.18,2.4051
371,20210225,8.04,8.57,8.33,8.01,86728.6,2.9666
370,20210226,8.2,8.2,8.0,7.94,51435.42,-3.9616
