press0,press0,press0,press0,press0,press0,press0,press0,press0,press10,release,release,release,release,release,release,release,release,release9,period,period,period,period,period,period,period,period,period9
176.3455867767334,16.079187393188477,95.87788581848145,152.07147598266602,32.180070877075195,103.92165184020996,151.75175666809082,120.29242515563965,167.0856475830078,152.48703956604004,87.81075477600098,55.97853660583496,175.99129676818848,95.90959548950195,119.89998817443848,287.935733795166,96.31133079528809,304.09955978393555,152.28033065795898,264.1563415527344,72.05772399902344,271.8691825866699,247.98107147216797,152.08005905151367,391.857385635376,248.0630874633789,424.3919849395752,319.3659782409668
88.4244441986084,119.92526054382324,23.45108985900879,88.7305736541748,95.81279754638672,176.5880584716797,40.53211212158203,56.04743957519531,24.207592010498047,32.13381767272949,511.9204521179199,159.99960899353027,63.817739486694336,160.1862907409668,87.5551700592041,47.93906211853027,95.47901153564453,167.7868366241455,119.87543106079102,600.3448963165283,279.9248695373535,87.26882934570312,248.9168643951416,183.36796760559082,224.52712059020996,136.01112365722656,223.83427619934082,144.08302307128906
152.2822380065918,119.85945701599121,95.40057182312012,32.09090232849121,23.997783660888672,47.73306846618652,23.15664291381836,183.4876537322998,113.2049560546875,127.95281410217285,135.38503646850586,16.818523406982422,63.962697982788086,112.48421669006348,15.819311141967773,40.57025909423828,136.71350479125977,127.7320384979248,191.73693656921387,287.66727447509766,136.67798042297363,159.3632698059082,144.5751190185547,39.817094802856445,88.3033275604248,159.87014770507812,311.2196922302246,304.94189262390137
